week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,interval_adherence,student_id
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,150,10.911111111111111,18.185185185185183,16.366666666666667,0,1608
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1612
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1613
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1618
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1619
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1622
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,90,33.407407407407405,33.407407407407405,30.066666666666666,0,1638
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1641
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1646
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1648
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1649
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1658
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1661
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,250,50.153333333333336,100.0,125.38333333333334,0,1671
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1675
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1681
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1705
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1710
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1727
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1729
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1730
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1731
1,2024-12-13 01:53:33.867291,2024-12-19 01:53:33.867291,7,0,0.0,0.0,0.0,0,1735
