student_id,adherence%,basic_adherence%,smart_duration,intervals,total_duration
918,0.030740740740740742,0.030740740740740742,32,1,39
922,75.28483501683502,85.7825925925926,7307,72,7847
923,77.04059932659933,84.9874074074074,6770,4,7894
925,21.909074074074073,23.41444444444445,1494,11,1879
926,0.008148148148148147,0.008148148148148147,0,0,1
927,23.96453703703704,24.208148148148148,2028,0,2538
928,24.0,24.0,2851,32,3056
929,31.806222222222225,36.02777777777778,2875,0,3258
930,30.174444444444443,32.64074074074074,3065,2,3583
933,0.0,0.0,0,0,0
936,4.815851851851852,6.261481481481482,282,0,406
937,8.164074074074074,8.164074074074074,398,0,532
946,2.8685185185185187,2.8685185185185187,149,0,203
948,2.58037037037037,2.58037037037037,129,6,229
950,24.953333333333333,24.953333333333333,1562,0,2107
951,0.22370370370370368,0.22370370370370368,20,0,27
955,11.38962962962963,11.38962962962963,640,0,1444
957,31.63407407407408,31.63407407407408,1703,22,2684
958,6.134222222222223,8.808148148148147,517,0,596
962,0.13703703703703704,0.13703703703703704,6,0,56
967,0.40088888888888885,0.6681481481481482,30,0,61
968,0.0,0.0,0,0,1
969,1.7402222222222223,2.90037037037037,141,0,216
970,13.7694708994709,13.90962962962963,676,2,893
974,0.7162222222222222,1.1937037037037037,54,0,92
975,0.008888888888888887,0.014814814814814815,1,1,2
983,12.675185185185185,12.675185185185185,795,2,1007
984,0.6911111111111111,1.151851851851852,52,7,97
985,0.0,0.0,0,0,0
986,0.7493333333333334,1.248888888888889,125,0,197
987,0.0,0.0,0,0,0
988,42.12703703703704,42.12703703703704,2201,2,2759
989,0.028222222222222218,0.04703703703703704,2,0,2
990,5.480444444444445,6.752592592592594,469,1,625
997,0.0,0.0,7,0,38
1000,0.004814814814814815,0.004814814814814815,0,0,3
1001,0.4033333333333333,0.6722222222222223,62,1,77
1002,0.5114814814814815,0.5114814814814815,23,2,92
1004,0.6915555555555557,1.1525925925925926,52,0,83
1007,1.708888888888889,1.708888888888889,77,0,247
1008,2.70162962962963,3.499259259259259,157,0,330
1009,0.0,0.0,0,0,1
1011,0.0,0.0,0,0,0
1012,0.0,0.0,0,0,19
1013,2.6837037037037037,2.6837037037037037,121,0,164
1014,7.117333333333333,9.115555555555556,634,0,922
1015,0.012,0.02,1,0,1
1016,0.0025925925925925925,0.0025925925925925925,0,0,1
1017,0.4496296296296296,0.4496296296296296,20,4,39
1020,0.0028888888888888896,0.004814814814814815,0,0,1
1021,0.008666666666666666,0.014444444444444447,1,0,2
1022,31.87333333333333,31.87333333333333,1868,0,2474
1023,0.0031111111111111114,0.005185185185185185,0,0,1
1024,0.0006666666666666669,0.001111111111111111,0,0,4
1025,0.0008888888888888887,0.0014814814814814814,0,0,1
1027,69.6581622895623,76.60370370370372,7003,29,8632
1033,41.01659259259259,41.45925925925926,4332,32,7283
1034,8.117407407407407,8.117407407407407,1383,9,1555
1035,0.0,0.0,0,0,0
1036,2.6313333333333335,3.0522222222222224,228,0,280
1037,0.001111111111111111,0.001111111111111111,0,0,1
1038,0.0,0.0,0,0,1
1040,0.07333333333333332,0.07333333333333332,3,0,7
1044,9.558518518518518,9.558518518518518,433,0,583
1046,7.504444444444445,7.504444444444445,396,0,583
1049,0.07296296296296297,0.07296296296296297,3,0,17
1050,0.5474074074074073,0.5474074074074073,51,0,124
1053,1.33,1.33,67,0,180
1056,0.0,0.0,0,0,1
1057,63.54993265993265,71.77962962962964,9359,8,13940
1064,0.28777777777777774,0.28777777777777774,13,0,17
1065,12.47111111111111,12.47111111111111,697,9,1207
1066,0.0,0.0,0,0,0
1067,0.0,0.0,0,0,0
1072,0.0,0.0,0,0,3
1075,26.61444444444444,26.61444444444444,1716,4,2217
1076,2.57,2.57,189,0,441
1077,0.0,0.0,0,0,1
1079,2.7744444444444443,2.7744444444444443,125,0,561
1080,0.4611111111111112,0.4611111111111112,21,0,45
1081,27.85037037037037,27.85037037037037,5899,23,7903
1084,0.0,0.0,0,0,0
1085,0.32629629629629636,0.32629629629629636,15,0,29
1087,33.0984126984127,33.46666666666667,2623,27,2916
1088,13.39574074074074,26.621111111111116,2083,19,2330
1089,21.225777777777775,31.037037037037035,1915,13,14776
1090,26.61268518518519,29.627037037037038,1742,3,2171
1091,0.0,0.0,0,0,0
1093,24.29963580246914,34.857037037037045,2266,9,2907
1096,0.12814814814814815,0.12814814814814815,16,0,65
1099,0.004888888888888889,0.008148148148148147,0,0,2
1100,0.22444444444444442,0.22444444444444442,10,1,20
1106,0.0,0.0,0,0,0
1108,31.732555555555553,54.23111111111112,5660,75,6749
1109,0.9956296296296295,1.507037037037037,68,17,98
1111,50.97855555555556,56.7125925925926,10293,1,11768
1144,0.993925925925926,1.137037037037037,51,1,420
1146,1.2988888888888888,2.164814814814815,97,0,228
1147,3.3477777777777775,3.3477777777777775,152,0,185
1148,0.0,0.0,0,0,0
1163,1.9870370370370374,1.9870370370370374,89,2,108
1174,3.206444444444444,4.29962962962963,195,1,350
1176,0.03933333333333334,0.06555555555555556,3,0,8
