week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,748
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,753
1,2024-12-10,2024-12-16,7,90,11.129629629629632,11.129629629629632,10.016666666666667,755
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,756
1,2024-12-10,2024-12-16,7,275,4.248484848484849,12.981481481481483,11.683333333333334,757
1,2024-12-10,2024-12-16,7,120,19.083333333333332,25.444444444444443,22.9,758
1,2024-12-10,2024-12-16,7,275,29.260606060606058,89.40740740740742,80.46666666666667,759
1,2024-12-10,2024-12-16,7,90,27.0,27.0,24.3,762
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,766
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,775
1,2024-12-10,2024-12-16,7,90,100.0,100.0,154.3,787
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,788
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,789
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,790
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,795
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,798
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,800
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,803
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,820
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,824
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,837
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,838
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,839
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,841
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,843
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,844
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,852
1,2024-12-10,2024-12-16,7,90,100.0,100.0,120.68333333333334,853
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,854
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,855
1,2024-12-10,2024-12-16,7,275,100.0,100.0,276.6333333333333,859
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,863
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,864
1,2024-12-10,2024-12-16,7,90,33.53703703703704,33.53703703703704,30.183333333333334,867
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,868
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,869
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,882
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,889
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,896
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,897
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,909
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,910
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,912
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,914
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,915
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,916
1,2024-12-10,2024-12-16,7,275,51.224242424242426,100.0,140.86666666666667,917
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,918
1,2024-12-10,2024-12-16,7,275,62.25454545454545,100.0,171.2,922
1,2024-12-10,2024-12-16,7,275,18.21212121212121,55.648148148148145,50.083333333333336,923
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,925
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,926
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,927
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,928
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,929
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,930
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,933
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,936
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,937
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,946
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,948
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,950
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,951
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,955
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,957
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,958
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,962
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,967
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,968
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,969
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,970
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,974
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,975
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,983
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,984
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,985
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,986
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,987
1,2024-12-10,2024-12-16,7,90,34.09259259259259,34.09259259259259,30.683333333333334,988
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,989
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,990
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,997
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1000
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1001
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1002
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1004
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1007
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1008
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1009
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1011
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1012
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1013
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1014
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1015
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1016
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1017
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1020
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1021
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1022
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1023
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1024
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1025
1,2024-12-10,2024-12-16,7,300,50.48333333333333,100.0,151.45,1027
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1033
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1034
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1035
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1036
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1037
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1038
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1040
1,2024-12-10,2024-12-16,7,90,36.166666666666664,36.166666666666664,32.55,1044
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1046
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1049
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1050
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1053
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1056
1,2024-12-10,2024-12-16,7,275,54.127272727272725,100.0,148.85,1057
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1064
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1065
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1066
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1067
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1072
1,2024-12-10,2024-12-16,7,90,68.07407407407408,68.07407407407408,61.266666666666666,1075
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1076
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1077
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1079
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1080
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1081
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1084
